Wavelength,FluxDens1,FluxDens2,r_a,r_b,T_r,N_r,pix,res,dis,,,,,,,,
4.20806,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20808,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2081,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20812,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20814,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20816,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20818,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2082,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20822,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20824,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20826,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20828,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2083,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20832,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20834,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20836,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20838,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2084,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20842,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20844,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20846,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20848,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2085,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20852,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20854,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20856,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20858,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2086,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20862,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20864,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20866,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20868,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2087,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20872,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20874,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20876,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20878,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2088,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20882,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20884,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20886,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20888,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2089,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20892,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20894,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20896,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20898,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.209,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20902,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20904,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20906,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20908,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2091,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20912,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20914,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20916,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20918,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2092,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20922,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20924,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20926,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20928,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2093,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20932,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20934,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20936,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20938,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2094,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20942,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20944,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20946,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20948,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2095,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20952,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20954,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20956,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20958,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2096,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20962,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20964,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20966,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20968,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2097,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20972,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20974,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20976,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20978,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2098,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20982,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20984,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20986,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20988,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2099,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20992,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20994,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20996,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.20998,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21002,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21004,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21006,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21008,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2101,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21012,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21014,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21016,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21018,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2102,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21022,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21024,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21026,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21028,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2103,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21032,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21034,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21036,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21038,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2104,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21042,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21044,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21046,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21048,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2105,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21052,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21054,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21056,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21058,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2106,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21062,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21064,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21066,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21068,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2107,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21072,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21074,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21076,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21078,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2108,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21082,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21084,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21086,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21088,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2109,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21092,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21094,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21096,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21098,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.211,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21102,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21104,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21106,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21108,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2111,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21112,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21114,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21116,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21118,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2112,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21122,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21124,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21126,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21128,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2113,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21132,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21134,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21136,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21138,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2114,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21142,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21144,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21146,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21148,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2115,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21152,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21154,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21156,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21158,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2116,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21162,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21164,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21166,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21168,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2117,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21172,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21174,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21176,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21178,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2118,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21182,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21184,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21186,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21188,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2119,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21192,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21194,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21196,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21198,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.212,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21202,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21204,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21206,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21208,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2121,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21212,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21214,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21216,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21218,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2122,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21222,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21224,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21226,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21228,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2123,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21232,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21234,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21236,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21238,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2124,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21242,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21244,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21246,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21248,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2125,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21252,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21254,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21256,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21258,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2126,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21262,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21264,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21266,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21268,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2127,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21272,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21274,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21276,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21278,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2128,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21282,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21284,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21286,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21288,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2129,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21292,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21294,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21296,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21298,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.213,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21302,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21304,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21306,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21308,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2131,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21312,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21314,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21316,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21318,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2132,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21322,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21324,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21326,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21328,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2133,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21332,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21334,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21336,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21338,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2134,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21342,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21344,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21346,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21348,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2135,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21352,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21354,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21356,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21358,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2136,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21362,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21364,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21366,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21368,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2137,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21372,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21374,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21376,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21378,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2138,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21382,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21384,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21386,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21388,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2139,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21392,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21394,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21396,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21398,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.214,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21402,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21404,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21406,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21408,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2141,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21412,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21414,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21416,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21418,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2142,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21422,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21424,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21426,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21428,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2143,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21432,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21434,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21436,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21438,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2144,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21442,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21444,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21446,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21448,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2145,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21452,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21454,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21456,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21458,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2146,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21462,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21464,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21466,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21468,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2147,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21472,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21474,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21476,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21478,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2148,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21482,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21484,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21486,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21488,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2149,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21492,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21494,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21496,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21498,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.215,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21502,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21504,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21506,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21508,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2151,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21512,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21514,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21516,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21518,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2152,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21522,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21524,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21526,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21528,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2153,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21532,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21534,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21536,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21538,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2154,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21542,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21544,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21546,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21548,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2155,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21552,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21554,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21556,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21558,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2156,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21562,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21564,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21566,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21568,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2157,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21572,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21574,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21576,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21578,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2158,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21582,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21584,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21586,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21588,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2159,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21592,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21594,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21596,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21598,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.216,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21602,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21604,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21606,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21608,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2161,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21612,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21614,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21616,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21618,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.2162,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21622,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
4.21624,0.00E+00,0.00E+00,,,,,,,,,,,,,,,
